timestamp,ctr,ax_g,ay_g,az_g
2026-02-17T20:15:58.827,-30247,0.161,0.945,0.115
2026-02-17T20:15:58.876,-30245,0.158,0.948,0.099
2026-02-17T20:15:58.876,-30244,0.148,0.981,0.089
2026-02-17T20:15:58.876,-30243,0.156,0.996,0.092
2026-02-17T20:15:58.924,-30241,0.156,1.015,0.133
2026-02-17T20:15:58.924,-30240,0.151,0.999,0.130
2026-02-17T20:15:58.926,-30239,0.149,0.990,0.129
2026-02-17T20:15:58.973,-30237,0.161,1.002,0.118
2026-02-17T20:15:58.974,-30236,0.167,1.022,0.108
2026-02-17T20:15:58.974,-30235,0.176,1.020,0.113
2026-02-17T20:15:59.022,-30233,0.168,1.029,0.174
2026-02-17T20:15:59.023,-30232,0.183,1.088,0.219
2026-02-17T20:15:59.024,-30231,0.194,1.156,0.250
2026-02-17T20:15:59.071,-30229,0.220,1.231,0.350
2026-02-17T20:15:59.071,-30228,0.239,1.247,0.400
2026-02-17T20:15:59.071,-30227,0.247,1.224,0.478
2026-02-17T20:15:59.119,-30225,0.154,1.176,0.544
2026-02-17T20:15:59.119,-30224,0.175,1.118,0.575
2026-02-17T20:15:59.121,-30223,0.154,0.998,0.568
2026-02-17T20:15:59.168,-30221,0.086,0.741,0.546
2026-02-17T20:15:59.168,-30220,0.209,0.672,0.565
2026-02-17T20:15:59.168,-30219,0.239,0.468,0.592
2026-02-17T20:15:59.217,-30216,0.397,-0.059,0.701
2026-02-17T20:15:59.218,-30215,0.312,-0.142,0.626
2026-02-17T20:15:59.218,-30214,0.336,-0.066,0.588
2026-02-17T20:15:59.266,-30212,0.222,-0.155,0.508
2026-02-17T20:15:59.266,-30211,0.279,-0.168,0.549
2026-02-17T20:15:59.266,-30210,0.323,-0.140,0.716
2026-02-17T20:15:59.314,-30208,0.285,-0.589,0.652
2026-02-17T20:15:59.314,-30207,0.242,-0.656,0.691
2026-02-17T20:15:59.314,-30206,0.174,-0.572,0.672
2026-02-17T20:15:59.363,-30204,0.171,-0.729,0.587
2026-02-17T20:15:59.363,-30203,0.121,-0.753,0.511
2026-02-17T20:15:59.363,-30202,0.097,-0.792,0.512
2026-02-17T20:15:59.412,-30200,0.058,-0.783,0.696
2026-02-17T20:15:59.412,-30199,0.038,-0.793,0.871
2026-02-17T20:15:59.412,-30198,0.028,-0.809,0.960
2026-02-17T20:15:59.461,-30195,0.099,-0.622,1.185
2026-02-17T20:15:59.461,-30194,0.100,-0.607,1.140
2026-02-17T20:15:59.461,-30193,0.108,-0.562,1.052
2026-02-17T20:15:59.463,-30192,0.091,-0.504,0.983
2026-02-17T20:15:59.509,-30191,0.115,-0.450,0.923
2026-02-17T20:15:59.509,-30190,0.165,-0.426,0.889
2026-02-17T20:15:59.512,-30189,0.159,-0.360,0.908
2026-02-17T20:15:59.558,-30187,0.165,-0.189,0.947
2026-02-17T20:15:59.558,-30186,0.152,-0.124,0.953
2026-02-17T20:15:59.558,-30185,0.128,-0.084,0.927
2026-02-17T20:15:59.607,-30183,0.125,-0.088,0.784
2026-02-17T20:15:59.607,-30182,0.111,-0.066,0.719
2026-02-17T20:15:59.607,-30181,0.114,-0.041,0.664
2026-02-17T20:15:59.656,-30179,0.097,0.148,0.898
2026-02-17T20:15:59.656,-30178,0.170,0.245,1.078
2026-02-17T20:15:59.656,-30177,0.166,0.163,1.149
2026-02-17T20:15:59.704,-30175,-0.205,0.053,1.558
2026-02-17T20:15:59.704,-30174,-0.201,0.025,1.886
2026-02-17T20:15:59.707,-30173,-0.298,-0.122,2.334
2026-02-17T20:15:59.753,-30171,-0.277,-0.248,2.893
2026-02-17T20:15:59.754,-30170,-0.469,0.170,3.044
2026-02-17T20:15:59.755,-30169,-0.764,0.383,2.728
2026-02-17T20:15:59.802,-30167,-0.517,-0.003,1.237
2026-02-17T20:15:59.802,-30166,-0.563,-0.315,0.441
2026-02-17T20:15:59.802,-30165,-0.243,-0.359,-0.360
2026-02-17T20:15:59.851,-30162,0.479,0.110,-0.376
2026-02-17T20:15:59.851,-30161,0.685,0.613,-0.408
2026-02-17T20:15:59.851,-30160,0.608,0.213,-0.703
2026-02-17T20:15:59.899,-30158,0.597,0.166,-0.213
2026-02-17T20:15:59.899,-30157,0.629,0.146,-0.283
2026-02-17T20:15:59.901,-30156,0.628,0.030,-0.187
2026-02-17T20:15:59.948,-30154,0.701,-0.125,0.028
2026-02-17T20:15:59.948,-30153,0.719,-0.122,0.034
2026-02-17T20:15:59.948,-30152,0.812,-0.091,0.024
2026-02-17T20:15:59.997,-30150,0.818,-0.160,-0.126
2026-02-17T20:15:59.997,-30149,0.793,-0.155,-0.197
2026-02-17T20:15:59.997,-30148,0.827,-0.130,-0.222
2026-02-17T20:16:00.046,-30146,0.999,-0.216,-0.209
2026-02-17T20:16:00.047,-30145,0.986,-0.270,-0.115
2026-02-17T20:16:00.047,-30144,0.999,-0.241,-0.171
2026-02-17T20:16:00.094,-30142,1.088,-0.123,0.010
2026-02-17T20:16:00.094,-30141,1.090,-0.071,0.011
2026-02-17T20:16:00.096,-30140,1.055,-0.017,0.046
2026-02-17T20:16:00.144,-30137,1.027,-0.114,0.062
2026-02-17T20:16:00.144,-30136,0.998,-0.195,0.041
2026-02-17T20:16:00.144,-30135,0.991,-0.220,0.015
2026-02-17T20:16:00.193,-30133,0.980,-0.148,-0.030
2026-02-17T20:16:00.193,-30132,1.013,-0.060,-0.017
2026-02-17T20:16:00.193,-30131,1.031,-0.033,0.007
2026-02-17T20:16:00.241,-30129,1.043,-0.032,0.027
2026-02-17T20:16:00.241,-30128,1.077,-0.079,0.012
2026-02-17T20:16:00.241,-30127,1.050,-0.128,-0.003
2026-02-17T20:16:00.290,-30125,1.071,-0.133,0.003
2026-02-17T20:16:00.290,-30124,1.013,-0.186,-0.120
2026-02-17T20:16:00.290,-30123,0.985,-0.202,0.000
2026-02-17T20:16:00.338,-30121,1.030,-0.223,-0.011
2026-02-17T20:16:00.338,-30120,1.003,-0.260,0.005
2026-02-17T20:16:00.338,-30119,1.031,-0.246,0.033
2026-02-17T20:16:00.387,-30117,0.969,-0.204,0.106
2026-02-17T20:16:00.387,-30116,0.929,-0.168,0.127
2026-02-17T20:16:00.387,-30115,0.886,-0.098,0.142
2026-02-17T20:16:00.436,-30113,0.753,0.004,0.173
2026-02-17T20:16:00.436,-30112,0.873,0.075,0.170
2026-02-17T20:16:00.436,-30111,0.962,0.117,0.186
2026-02-17T20:16:00.484,-30109,0.916,0.123,0.173
2026-02-17T20:16:00.484,-30108,0.890,0.105,0.153
2026-02-17T20:16:00.486,-30107,0.901,0.110,0.143
2026-02-17T20:16:00.533,-30105,0.924,0.093,0.202
2026-02-17T20:16:00.533,-30104,0.965,0.122,0.241
2026-02-17T20:16:00.533,-30103,0.783,0.081,0.246
2026-02-17T20:16:00.582,-30100,0.841,-0.044,0.270
2026-02-17T20:16:00.582,-30099,0.688,-0.057,0.284
2026-02-17T20:16:00.582,-30098,0.620,0.025,0.460
2026-02-17T20:16:00.631,-30096,0.822,0.287,0.632
2026-02-17T20:16:00.631,-30095,0.977,0.272,0.684
2026-02-17T20:16:00.631,-30094,0.904,0.202,0.746
2026-02-17T20:16:00.679,-30092,0.681,0.092,0.778
2026-02-17T20:16:00.679,-30091,0.637,0.057,0.800
2026-02-17T20:16:00.679,-30090,0.620,0.100,0.836
2026-02-17T20:16:00.728,-30088,0.775,0.399,1.071
2026-02-17T20:16:00.728,-30087,0.804,0.288,0.994
2026-02-17T20:16:00.728,-30086,0.624,0.273,1.090
2026-02-17T20:16:00.777,-30084,0.679,0.168,0.917
2026-02-17T20:16:00.777,-30083,0.869,0.149,0.751
2026-02-17T20:16:00.777,-30082,0.749,0.185,0.751
2026-02-17T20:16:00.826,-30080,0.517,0.207,0.814
2026-02-17T20:16:00.826,-30079,0.427,0.173,0.824
2026-02-17T20:16:00.826,-30078,0.612,0.155,0.725
2026-02-17T20:16:00.874,-30076,0.986,0.224,0.460
2026-02-17T20:16:00.874,-30075,0.717,0.379,0.694
2026-02-17T20:16:00.874,-30074,0.560,0.446,0.782
2026-02-17T20:16:00.924,-30072,0.417,0.233,0.900
2026-02-17T20:16:00.924,-30071,0.640,0.310,0.917
2026-02-17T20:16:00.924,-30070,0.655,0.393,0.853
2026-02-17T20:16:00.972,-30068,0.548,0.204,0.687
2026-02-17T20:16:00.972,-30067,0.487,0.307,0.683
2026-02-17T20:16:00.972,-30066,0.477,0.353,0.777
2026-02-17T20:16:01.021,-30064,0.544,0.230,0.825
2026-02-17T20:16:01.021,-30063,0.559,0.223,0.874
2026-02-17T20:16:01.021,-30062,0.593,0.260,0.929
2026-02-17T20:16:01.069,-30060,0.571,0.284,0.899
2026-02-17T20:16:01.069,-30059,0.683,0.173,0.836
2026-02-17T20:16:01.072,-30058,0.656,0.072,0.720
2026-02-17T20:16:01.118,-30056,0.444,0.279,0.879
2026-02-17T20:16:01.118,-30055,0.529,0.218,0.898
2026-02-17T20:16:01.118,-30054,0.570,0.067,0.849
2026-02-17T20:16:01.167,-30052,0.497,0.145,0.844
2026-02-17T20:16:01.167,-30051,0.399,0.213,0.850
2026-02-17T20:16:01.167,-30050,0.425,0.208,0.798
2026-02-17T20:16:01.216,-30047,0.365,-0.025,0.921
2026-02-17T20:16:01.216,-30046,0.391,-0.001,0.987
2026-02-17T20:16:01.216,-30045,0.428,0.009,1.016
2026-02-17T20:16:01.264,-30043,0.402,0.084,1.063
2026-02-17T20:16:01.264,-30042,0.403,0.100,1.033
2026-02-17T20:16:01.266,-30041,0.358,0.174,0.987
2026-02-17T20:16:01.313,-30039,0.428,0.260,1.013
2026-02-17T20:16:01.313,-30038,0.350,0.271,0.996
2026-02-17T20:16:01.313,-30037,0.268,0.257,0.919
2026-02-17T20:16:01.362,-30035,0.413,0.228,0.996
2026-02-17T20:16:01.362,-30034,0.314,0.131,0.976
2026-02-17T20:16:01.362,-30033,0.212,0.043,0.966
2026-02-17T20:16:01.411,-30031,0.305,-0.004,1.016
2026-02-17T20:16:01.411,-30030,0.313,0.063,1.012
2026-02-17T20:16:01.411,-30029,0.317,0.098,0.996
2026-02-17T20:16:01.460,-30027,0.360,0.146,0.935
2026-02-17T20:16:01.460,-30026,0.300,0.122,0.927
2026-02-17T20:16:01.460,-30025,0.175,0.171,0.895
2026-02-17T20:16:01.508,-30023,0.246,0.058,0.777
2026-02-17T20:16:01.508,-30022,0.242,0.035,0.814
2026-02-17T20:16:01.509,-30021,0.274,0.117,0.804
2026-02-17T20:16:01.557,-30019,0.284,0.081,0.899
2026-02-17T20:16:01.557,-30018,0.284,0.061,0.988
2026-02-17T20:16:01.557,-30017,0.256,0.037,1.056
2026-02-17T20:16:01.606,-30015,0.223,-0.002,1.087
2026-02-17T20:16:01.606,-30014,0.198,0.009,1.097
2026-02-17T20:16:01.607,-30013,0.182,0.025,1.076
2026-02-17T20:16:01.654,-30011,0.164,0.035,1.148
2026-02-17T20:16:01.655,-30010,0.190,0.088,1.311
2026-02-17T20:16:01.656,-30009,0.229,0.032,1.319
2026-02-17T20:16:01.704,-30007,0.179,0.000,1.292
2026-02-17T20:16:01.705,-30006,0.122,-0.034,1.130
2026-02-17T20:16:01.705,-30005,0.121,-0.046,0.987
2026-02-17T20:16:01.752,-30003,0.097,-0.054,0.794
2026-02-17T20:16:01.752,-30002,0.074,-0.056,0.740
2026-02-17T20:16:01.753,-30001,0.123,0.038,0.772
2026-02-17T20:16:01.755,-29999,0.206,0.071,0.892
2026-02-17T20:16:01.801,-29998,0.097,0.148,0.801
2026-02-17T20:16:01.801,-29997,0.191,0.094,0.832
2026-02-17T20:16:01.801,-29996,0.182,0.136,0.745
2026-02-17T20:16:01.801,-29995,0.133,0.080,0.771
2026-02-17T20:16:01.849,-29994,0.032,0.042,0.840
2026-02-17T20:16:01.849,-29993,-0.140,0.000,0.879
2026-02-17T20:16:01.853,-29992,-0.420,-0.015,0.903
2026-02-17T20:16:01.898,-29990,-0.253,-0.255,0.960
2026-02-17T20:16:01.898,-29989,-0.259,-0.499,1.025
2026-02-17T20:16:01.898,-29988,-0.107,-0.158,1.536
2026-02-17T20:16:01.947,-29986,-0.014,0.097,1.758
2026-02-17T20:16:01.947,-29985,-0.441,0.099,1.369
2026-02-17T20:16:01.947,-29984,-0.470,0.001,0.620
2026-02-17T20:16:01.996,-29982,-0.310,0.016,0.416
2026-02-17T20:16:01.996,-29981,-0.499,0.279,0.262
2026-02-17T20:16:01.996,-29980,-0.369,0.177,0.775
2026-02-17T20:16:02.044,-29978,-0.800,-0.060,0.687
2026-02-17T20:16:02.044,-29977,-0.577,-0.346,1.421
2026-02-17T20:16:02.047,-29976,-0.626,-0.419,1.399
2026-02-17T20:16:02.093,-29974,-0.632,-0.338,0.910
2026-02-17T20:16:02.093,-29973,-0.655,-0.259,0.745
2026-02-17T20:16:02.093,-29972,-0.653,-0.127,0.678
2026-02-17T20:16:02.095,-29970,-0.738,-0.022,0.845
2026-02-17T20:16:02.143,-29969,-0.649,-0.020,0.944
2026-02-17T20:16:02.143,-29968,-0.848,-0.015,1.055
2026-02-17T20:16:02.144,-29967,-0.810,-0.067,1.077
2026-02-17T20:16:02.191,-29965,-0.751,-0.024,0.825
2026-02-17T20:16:02.192,-29964,-0.693,0.032,0.632
2026-02-17T20:16:02.192,-29963,-0.650,0.005,0.645
2026-02-17T20:16:02.240,-29961,-0.709,-0.172,0.755
2026-02-17T20:16:02.240,-29960,-0.689,-0.226,0.792
2026-02-17T20:16:02.241,-29959,-0.682,-0.191,0.710
2026-02-17T20:16:02.288,-29957,-0.610,-0.051,0.494
2026-02-17T20:16:02.288,-29956,-0.627,-0.084,0.519
2026-02-17T20:16:02.288,-29955,-0.692,-0.098,0.605
2026-02-17T20:16:02.337,-29953,-0.761,-0.046,0.633
2026-02-17T20:16:02.338,-29952,-0.753,-0.055,0.616
2026-02-17T20:16:02.338,-29951,-0.775,-0.049,0.599
2026-02-17T20:16:02.386,-29949,-0.863,-0.173,0.595
2026-02-17T20:16:02.386,-29948,-0.873,-0.258,0.610
2026-02-17T20:16:02.386,-29947,-0.846,-0.286,0.607
2026-02-17T20:16:02.434,-29945,-0.846,-0.176,0.558
2026-02-17T20:16:02.434,-29944,-0.874,-0.172,0.501
2026-02-17T20:16:02.436,-29943,-0.832,-0.095,0.445
2026-02-17T20:16:02.483,-29941,-0.859,-0.123,0.429
2026-02-17T20:16:02.483,-29940,-0.902,-0.151,0.419
2026-02-17T20:16:02.483,-29939,-0.928,-0.144,0.444
2026-02-17T20:16:02.532,-29937,-0.929,-0.062,0.529
2026-02-17T20:16:02.532,-29936,-0.878,-0.054,0.486
2026-02-17T20:16:02.532,-29935,-0.841,-0.045,0.399
2026-02-17T20:16:02.534,-29933,-0.870,-0.101,0.307
2026-02-17T20:16:02.581,-29932,-0.963,-0.126,0.330
2026-02-17T20:16:02.581,-29931,-1.060,-0.144,0.406
2026-02-17T20:16:02.581,-29930,-1.103,-0.172,0.467
2026-02-17T20:16:02.629,-29928,-1.053,-0.119,0.479
2026-02-17T20:16:02.629,-29927,-0.971,-0.077,0.380
2026-02-17T20:16:02.631,-29926,-0.907,-0.047,0.282
2026-02-17T20:16:02.678,-29924,-0.961,-0.074,0.218
2026-02-17T20:16:02.678,-29923,-1.033,-0.121,0.282
2026-02-17T20:16:02.678,-29922,-1.067,-0.179,0.350
2026-02-17T20:16:02.728,-29920,-0.978,-0.194,0.371
2026-02-17T20:16:02.728,-29919,-0.915,-0.162,0.344
2026-02-17T20:16:02.728,-29918,-0.881,-0.130,0.278
2026-02-17T20:16:02.776,-29916,-0.954,-0.011,0.244
2026-02-17T20:16:02.776,-29915,-0.981,-0.028,0.284
2026-02-17T20:16:02.776,-29914,-0.986,-0.060,0.286
2026-02-17T20:16:02.826,-29912,-0.930,-0.098,0.264
2026-02-17T20:16:02.826,-29911,-0.915,-0.168,0.291
2026-02-17T20:16:02.826,-29910,-0.921,-0.210,0.326
2026-02-17T20:16:02.873,-29908,-0.973,-0.197,0.306
2026-02-17T20:16:02.874,-29907,-0.972,-0.170,0.281
2026-02-17T20:16:02.875,-29906,-0.935,-0.178,0.267
2026-02-17T20:16:02.922,-29903,-0.846,-0.180,0.269
2026-02-17T20:16:02.922,-29902,-0.911,-0.137,0.232
2026-02-17T20:16:02.922,-29901,-0.965,-0.139,0.256
2026-02-17T20:16:02.971,-29899,-0.965,-0.227,0.327
2026-02-17T20:16:02.971,-29898,-0.945,-0.223,0.323
2026-02-17T20:16:02.972,-29897,-0.927,-0.207,0.305
2026-02-17T20:16:03.019,-29895,-0.941,-0.108,0.289
2026-02-17T20:16:03.020,-29894,-0.950,-0.077,0.280
2026-02-17T20:16:03.021,-29893,-0.979,-0.076,0.288
2026-02-17T20:16:03.069,-29891,-0.974,-0.167,0.313
2026-02-17T20:16:03.069,-29890,-0.951,-0.192,0.316
2026-02-17T20:16:03.069,-29889,-0.944,-0.195,0.319
2026-02-17T20:16:03.117,-29887,-0.975,-0.158,0.326
2026-02-17T20:16:03.117,-29886,-1.019,-0.160,0.355
2026-02-17T20:16:03.117,-29885,-1.043,-0.098,0.314
2026-02-17T20:16:03.166,-29883,-0.976,-0.101,0.298
2026-02-17T20:16:03.166,-29882,-0.934,-0.142,0.331
2026-02-17T20:16:03.166,-29881,-0.926,-0.175,0.349
2026-02-17T20:16:03.214,-29879,-0.982,-0.110,0.229
2026-02-17T20:16:03.214,-29878,-0.973,-0.114,0.211
2026-02-17T20:16:03.216,-29877,-0.979,-0.167,0.278
2026-02-17T20:16:03.263,-29874,-0.918,-0.230,0.397
2026-02-17T20:16:03.263,-29873,-0.948,-0.169,0.323
2026-02-17T20:16:03.263,-29872,-0.972,-0.095,0.267
2026-02-17T20:16:03.312,-29870,-0.963,-0.067,0.244
2026-02-17T20:16:03.312,-29869,-0.943,-0.112,0.325
2026-02-17T20:16:03.312,-29868,-0.929,-0.151,0.345
2026-02-17T20:16:03.361,-29866,-0.936,-0.154,0.313
2026-02-17T20:16:03.361,-29865,-0.932,-0.153,0.309
2026-02-17T20:16:03.361,-29864,-0.931,-0.164,0.329
2026-02-17T20:16:03.409,-29862,-0.960,-0.142,0.326
2026-02-17T20:16:03.409,-29861,-0.970,-0.135,0.332
2026-02-17T20:16:03.411,-29860,-0.967,-0.126,0.357
2026-02-17T20:16:03.458,-29858,-0.958,-0.126,0.362
2026-02-17T20:16:03.458,-29857,-0.942,-0.144,0.304
2026-02-17T20:16:03.458,-29856,-0.928,-0.164,0.290
2026-02-17T20:16:03.507,-29854,-0.898,-0.210,0.293
2026-02-17T20:16:03.507,-29853,-0.893,-0.214,0.292
2026-02-17T20:16:03.507,-29852,-0.923,-0.189,0.301
2026-02-17T20:16:03.556,-29850,-0.977,-0.132,0.368
2026-02-17T20:16:03.556,-29849,-0.991,-0.092,0.367
2026-02-17T20:16:03.556,-29848,-0.985,-0.060,0.363
2026-02-17T20:16:03.604,-29846,-0.949,-0.086,0.345
2026-02-17T20:16:03.604,-29845,-0.925,-0.108,0.332
2026-02-17T20:16:03.606,-29844,-0.915,-0.139,0.325
2026-02-17T20:16:03.653,-29842,-0.955,-0.178,0.366
2026-02-17T20:16:03.653,-29841,-0.974,-0.162,0.366
2026-02-17T20:16:03.653,-29840,-0.961,-0.143,0.357
2026-02-17T20:16:03.656,-29838,-0.929,-0.124,0.347
2026-02-17T20:16:03.702,-29837,-0.924,-0.089,0.299
2026-02-17T20:16:03.702,-29836,-0.921,-0.081,0.263
2026-02-17T20:16:03.702,-29835,-0.939,-0.115,0.304
2026-02-17T20:16:03.704,-29834,-0.955,-0.166,0.361
2026-02-17T20:16:03.751,-29833,-0.964,-0.196,0.397
2026-02-17T20:16:03.751,-29832,-0.974,-0.172,0.394
2026-02-17T20:16:03.752,-29831,-0.984,-0.120,0.376
2026-02-17T20:16:03.799,-29829,-0.945,-0.100,0.350
2026-02-17T20:16:03.799,-29828,-0.944,-0.115,0.334
2026-02-17T20:16:03.801,-29827,-0.955,-0.133,0.316
2026-02-17T20:16:03.848,-29825,-0.977,-0.129,0.315
2026-02-17T20:16:03.848,-29824,-0.964,-0.144,0.343
2026-02-17T20:16:03.848,-29823,-0.953,-0.151,0.345
2026-02-17T20:16:03.897,-29821,-0.939,-0.125,0.320
2026-02-17T20:16:03.897,-29820,-0.946,-0.118,0.303
2026-02-17T20:16:03.897,-29819,-0.944,-0.116,0.296
2026-02-17T20:16:03.946,-29817,-0.955,-0.146,0.349
2026-02-17T20:16:03.946,-29816,-0.950,-0.138,0.352
2026-02-17T20:16:03.946,-29815,-0.948,-0.108,0.322
2026-02-17T20:16:03.994,-29813,-0.930,-0.119,0.325
2026-02-17T20:16:03.994,-29812,-0.935,-0.138,0.328
2026-02-17T20:16:03.996,-29811,-0.939,-0.130,0.295
2026-02-17T20:16:04.043,-29809,-0.959,-0.164,0.342
2026-02-17T20:16:04.043,-29808,-0.958,-0.178,0.393
2026-02-17T20:16:04.043,-29807,-0.972,-0.132,0.359
2026-02-17T20:16:04.092,-29804,-0.932,-0.126,0.324
2026-02-17T20:16:04.092,-29803,-0.936,-0.146,0.347
2026-02-17T20:16:04.092,-29802,-0.957,-0.154,0.337
2026-02-17T20:16:04.141,-29800,-0.976,-0.162,0.335
2026-02-17T20:16:04.142,-29799,-0.969,-0.165,0.353
2026-02-17T20:16:04.142,-29798,-0.957,-0.164,0.372
2026-02-17T20:16:04.190,-29796,-0.948,-0.139,0.342
2026-02-17T20:16:04.190,-29795,-0.945,-0.112,0.316
2026-02-17T20:16:04.191,-29794,-0.953,-0.098,0.305
2026-02-17T20:16:04.238,-29792,-0.976,-0.127,0.348
2026-02-17T20:16:04.239,-29791,-0.969,-0.157,0.361
2026-02-17T20:16:04.239,-29790,-0.953,-0.175,0.360
2026-02-17T20:16:04.289,-29788,-0.932,-0.142,0.312
2026-02-17T20:16:04.289,-29787,-0.929,-0.111,0.298
2026-02-17T20:16:04.289,-29786,-0.931,-0.121,0.315
2026-02-17T20:16:04.336,-29783,-0.959,-0.201,0.391
2026-02-17T20:16:04.336,-29782,-0.955,-0.212,0.384
2026-02-17T20:16:04.336,-29781,-0.943,-0.173,0.370
2026-02-17T20:16:04.385,-29779,-0.946,-0.051,0.282
2026-02-17T20:16:04.386,-29778,-0.942,-0.023,0.284
2026-02-17T20:16:04.386,-29777,-0.941,-0.069,0.337
2026-02-17T20:16:04.433,-29775,-0.942,-0.212,0.454
2026-02-17T20:16:04.433,-29774,-0.957,-0.237,0.488
2026-02-17T20:16:04.433,-29773,-0.963,-0.231,0.501
2026-02-17T20:16:04.482,-29771,-0.976,-0.216,0.576
2026-02-17T20:16:04.482,-29770,-0.983,-0.176,0.630
2026-02-17T20:16:04.482,-29769,-1.020,-0.145,0.677
2026-02-17T20:16:04.532,-29767,-1.050,-0.140,0.830
2026-02-17T20:16:04.533,-29766,-1.116,-0.205,0.778
2026-02-17T20:16:04.533,-29765,-1.018,-0.274,0.858
2026-02-17T20:16:04.579,-29763,-0.951,-0.160,0.680
2026-02-17T20:16:04.579,-29762,-1.041,-0.177,0.543
2026-02-17T20:16:04.581,-29761,-1.004,-0.019,0.548
2026-02-17T20:16:04.628,-29759,-0.813,-0.035,0.711
2026-02-17T20:16:04.628,-29758,-0.743,-0.136,0.721
2026-02-17T20:16:04.628,-29757,-0.579,-0.201,0.905
2026-02-17T20:16:04.677,-29755,-0.341,-0.230,1.001
2026-02-17T20:16:04.677,-29754,-0.444,-0.177,1.090
2026-02-17T20:16:04.677,-29753,-0.326,-0.245,1.032
2026-02-17T20:16:04.726,-29751,-0.203,-0.160,0.924
2026-02-17T20:16:04.726,-29750,0.071,-0.117,1.078
2026-02-17T20:16:04.726,-29749,-0.244,-0.159,0.886
2026-02-17T20:16:04.775,-29747,0.184,-0.369,0.663
2026-02-17T20:16:04.775,-29746,0.415,-0.446,0.612
2026-02-17T20:16:04.775,-29745,0.432,-0.534,0.574
2026-02-17T20:16:04.776,-29743,0.608,-0.341,0.535
2026-02-17T20:16:04.823,-29742,0.505,-0.487,0.321
2026-02-17T20:16:04.823,-29741,0.622,-0.549,0.181
2026-02-17T20:16:04.823,-29740,0.513,-0.472,0.321
2026-02-17T20:16:04.873,-29738,-0.285,-0.775,-0.439
2026-02-17T20:16:04.874,-29737,1.379,-0.330,-0.045
2026-02-17T20:16:04.874,-29736,0.403,-0.416,-0.012
2026-02-17T20:16:04.921,-29734,1.464,-0.299,-0.094
2026-02-17T20:16:04.922,-29733,0.802,-0.293,-0.063
2026-02-17T20:16:04.922,-29732,0.954,-0.182,0.027
2026-02-17T20:16:04.970,-29730,0.909,-0.127,-0.234
2026-02-17T20:16:04.971,-29729,0.033,-0.463,-0.014
2026-02-17T20:16:04.971,-29728,1.291,-0.040,-0.118
2026-02-17T20:16:05.020,-29726,1.088,-0.327,-0.015
2026-02-17T20:16:05.020,-29725,1.025,-0.426,0.058
2026-02-17T20:16:05.020,-29724,0.947,-0.419,0.061
2026-02-17T20:16:05.067,-29722,1.029,-0.318,0.040
2026-02-17T20:16:05.067,-29721,1.056,-0.253,-0.011
2026-02-17T20:16:05.067,-29720,1.362,-0.295,-0.232
2026-02-17T20:16:05.116,-29718,0.945,-0.430,-0.162
2026-02-17T20:16:05.116,-29717,1.077,-0.344,0.081
2026-02-17T20:16:05.116,-29716,0.855,-0.294,0.025
2026-02-17T20:16:05.164,-29714,1.002,-0.072,0.140
2026-02-17T20:16:05.164,-29713,0.944,-0.106,0.101
2026-02-17T20:16:05.166,-29712,0.913,-0.145,-0.030
2026-02-17T20:16:05.213,-29710,0.993,-0.156,-0.047
2026-02-17T20:16:05.213,-29709,1.050,-0.111,-0.019
2026-02-17T20:16:05.213,-29708,0.949,-0.115,0.051
2026-02-17T20:16:05.262,-29706,0.969,-0.020,0.085
2026-02-17T20:16:05.262,-29705,1.035,-0.027,0.007
2026-02-17T20:16:05.262,-29704,1.045,-0.017,-0.060
2026-02-17T20:16:05.311,-29702,1.040,-0.002,-0.090
2026-02-17T20:16:05.311,-29701,1.042,-0.029,-0.093
2026-02-17T20:16:05.311,-29700,1.512,-0.125,-0.698
2026-02-17T20:16:05.311,-29698,0.897,-0.195,-0.154
2026-02-17T20:16:05.359,-29697,1.019,-0.004,-0.017
2026-02-17T20:16:05.359,-29696,1.077,-0.099,-0.088
2026-02-17T20:16:05.359,-29695,1.018,-0.107,-0.050
2026-02-17T20:16:05.408,-29693,0.992,-0.101,-0.177
2026-02-17T20:16:05.408,-29692,0.974,-0.065,-0.168
2026-02-17T20:16:05.408,-29691,0.959,-0.054,-0.186
2026-02-17T20:16:05.457,-29689,0.955,-0.087,-0.189
2026-02-17T20:16:05.457,-29688,1.012,-0.094,-0.171
2026-02-17T20:16:05.457,-29687,1.091,-0.062,-0.142
2026-02-17T20:16:05.507,-29685,1.070,-0.050,-0.112
2026-02-17T20:16:05.507,-29684,1.039,-0.051,-0.168
2026-02-17T20:16:05.507,-29683,1.023,-0.067,-0.223
2026-02-17T20:16:05.554,-29681,1.061,-0.059,-0.162
2026-02-17T20:16:05.554,-29680,1.124,-0.054,-0.113
2026-02-17T20:16:05.556,-29679,1.072,-0.106,-0.142
2026-02-17T20:16:05.603,-29677,0.961,-0.109,-0.032
2026-02-17T20:16:05.604,-29676,0.968,-0.071,-0.113
2026-02-17T20:16:05.604,-29675,0.977,-0.037,-0.111
2026-02-17T20:16:05.652,-29673,1.007,-0.082,-0.037
2026-02-17T20:16:05.652,-29672,1.049,-0.159,-0.019
2026-02-17T20:16:05.652,-29671,0.972,-0.183,-0.017
2026-02-17T20:16:05.701,-29669,0.946,-0.166,-0.238
2026-02-17T20:16:05.701,-29668,0.967,-0.157,-0.185
